2018-03-16, 00:00, 
2018-03-16, 00:10, 46.751, 24.16, 11.70
2018-03-16, 00:20, 42.848, 21.72, 11.80
2018-03-16, 00:30, 45.759, 32.96, 11.86
2018-03-16, 00:40, 48.028, 32.97, 11.91
2018-03-16, 00:50, 45.445, 32.95, 11.65
2018-03-16, 01:00, 
2018-03-16, 01:10, 44.071, 23.31, 3.91
2018-03-16, 01:20, 46.909, 21.81, 4.82
2018-03-16, 01:30, 51.862, 18.65, 11.27
2018-03-16, 01:40, 41.83, 10.92, 10.13
2018-03-16, 01:50, 47.88, 40.47, 11.67
2018-03-16, 02:00, 48.645, 28.17, 11.92
2018-03-16, 02:10, 47.201, 18.77, 12.06
2018-03-16, 02:20, 45.001, 25.12, 11.25
2018-03-16, 02:30, 43.395, 21.58, 11.15
2018-03-16, 02:40, 44.383, 23.33, 11.94
2018-03-16, 02:50, 48.411, 17.62, 11.69
2018-03-16, 03:00, 44.027, 15.34, 12.04
2018-03-16, 03:10, 46.648, 40.46, 11.94
2018-03-16, 03:20, 44.412, 26.29, 12.15
2018-03-16, 03:30, 41.009, 24.31, 11.75
2018-03-16, 03:40, 46.139, 21.65, 11.98
2018-03-16, 03:50, 49.307, 32.41, 11.48
2018-03-16, 04:00, 46.19, 28.37, 12.03
2018-03-16, 04:10, 43.494, 20.79, 11.98
2018-03-16, 04:20, 42.966, 16.16, 12.11
2018-03-16, 04:30, 46.517, 34.36, 11.86
2018-03-16, 04:40, 43.032, 18.16, 12.20
2018-03-16, 04:50, 46.998, 34.63, 11.78
2018-03-16, 05:00, 45.574, 38.30, 11.95
2018-03-16, 05:10, 48.035, 28.21, 12.05
2018-03-16, 05:20, 44.862, 27.88, 11.70
2018-03-16, 05:30, 47.941, 11.68, 11.98
2018-03-16, 05:40, 46.233, 39.14, 11.74
2018-03-16, 05:50, 44.853, 41.36, 11.97
2018-03-16, 06:00, 49.564, 30.91, 11.91
2018-03-16, 06:10, 45.251, 40.42, 11.90
2018-03-16, 06:20, 43.669, 40.07, 12.14
2018-03-16, 06:30, 50.419, 34.74, 11.78
2018-03-16, 06:40, 46.987, 24.22, 11.79
2018-03-16, 06:50, 43.073, 21.80, 11.97
2018-03-16, 07:00, 44.285, 41.19, 11.31
2018-03-16, 07:10, 48.65, 20.72, 11.88
2018-03-16, 07:20, 43.065, 22.67, 11.09
2018-03-16, 07:30, 45.169, 25.06, 11.34
2018-03-16, 07:40, 42.48, 21.45, 11.95
2018-03-16, 07:50, 49.277, 39.94, 11.34
2018-03-16, 08:00, 45.082, 12.79, 11.87
2018-03-16, 08:10, 41.29, 22.59, 11.78
2018-03-16, 08:20, 48.599, 42.63, 12.10
2018-03-16, 08:30, 44.703, 29.17, 11.72
2018-03-16, 08:40, 46.437, 24.29, 11.45
2018-03-16, 08:50, 58.278, 40.99, 11.02
2018-03-16, 09:00, 47.227, 28.89, 11.43
2018-03-16, 09:10, 45.739, 37.17, 11.73
2018-03-16, 09:20, 48.67, 41.31, 11.74
2018-03-16, 09:30, 44.164, 41.83, 11.80
2018-03-16, 09:40, 48.833, 42.06, 11.83
2018-03-16, 09:50, 47.479, 42.40, 11.80
2018-03-16, 10:00, 46.656, 41.36, 11.91
2018-03-16, 10:10, 45.724, 40.31, 11.84
2018-03-16, 10:20, 44.579, 20.40, 11.69
2018-03-16, 10:30, 49.765, 41.56, 11.81
2018-03-16, 10:40, 46.285, 41.25, 11.89
2018-03-16, 10:50, 48.596, 42.39, 12.02
2018-03-16, 11:00, 45.058, 16.26, 11.55
2018-03-16, 11:10, 49.592, 41.91, 11.97
2018-03-16, 11:20, 46.022, 22.37, 11.18
2018-03-16, 11:30, 50.247, 14.97, 7.61
2018-03-16, 11:40, 76.45, 11.37, 11.52
2018-03-16, 11:50, 47.272, 24.73, 11.95
2018-03-16, 12:00, 48.064, 16.30, 10.37
2018-03-16, 12:10, 46.955, 25.27, 6.73
2018-03-16, 12:20, 50.097, 41.68, 11.92
2018-03-16, 12:30, 45.099, 20.58, 11.24
2018-03-16, 12:40, 46.424, 37.94, 11.81
2018-03-16, 12:50, 48.562, 42.20, 8.99
2018-03-16, 13:00, 51.8, 39.48, 11.04
2018-03-16, 13:10, 52.278, 10.78, 9.24
2018-03-16, 13:20, 45.381, 21.28, 9.99
2018-03-16, 13:30, 46.992, 38.36, 11.81
2018-03-16, 13:40, 48.835, 36.98, 11.06
2018-03-16, 13:50, 44.886, 21.28, 11.97
2018-03-16, 14:00, 49.263, 31.55, 11.60
