2018-03-17, 00:00, 46.3, 17.52, 10.88
2018-03-17, 00:10, 45.201, 39.26, 11.68
2018-03-17, 00:20, 47.184, 40.60, 11.96
2018-03-17, 00:30, 48.866, 41.74, 11.52
2018-03-17, 00:40, 49.363, 40.07, 11.64
2018-03-17, 00:50, 47.548, 25.91, 12.15
2018-03-17, 01:00, 45.941, 12.91, 11.78
2018-03-17, 01:10, 45.577, 23.68, 11.94
2018-03-17, 01:20, 45.808, 33.91, 11.58
2018-03-17, 01:30, 48.368, 36.13, 11.88
2018-03-17, 01:40, 46.608, 33.95, 11.61
2018-03-17, 01:50, 47.505, 38.89, 11.08
2018-03-17, 02:00, 45.651, 18.58, 11.91
2018-03-17, 02:10, 43.937, 24.95, 11.90
2018-03-17, 02:20, 45.111, 27.64, 11.83
2018-03-17, 02:30, 44.36, 25.39, 11.26
2018-03-17, 02:40, 47.397, 36.50, 11.94
2018-03-17, 02:50, 47.736, 36.65, 10.84
2018-03-17, 03:00, 46.804, 35.19, 11.72
2018-03-17, 03:10, 44.738, 36.49, 11.80
2018-03-17, 03:20, 45.34, 24.69, 12.01
2018-03-17, 03:30, 43.005, 24.37, 11.98
2018-03-17, 03:40, 45.049, 23.38, 11.57
2018-03-17, 03:50, 46.662, 25.26, 11.37
2018-03-17, 04:00, 44.131, 41.68, 10.69
2018-03-17, 04:10, 47.317, 42.24, 11.78
2018-03-17, 04:20, 44.922, 24.48, 11.55
2018-03-17, 04:30, 49.763, 40.79, 11.65
2018-03-17, 04:40, 43.771, 23.68, 12.06
2018-03-17, 04:50, 47.004, 36.54, 11.89
2018-03-17, 05:00, 46.355, 33.07, 11.90
2018-03-17, 05:10, 43.865, 23.47, 11.53
2018-03-17, 05:20, 45.495, 24.61, 12.08
2018-03-17, 05:30, 45.54, 21.78, 11.41
2018-03-17, 05:40, 44.017, 23.78, 12.04
2018-03-17, 05:50, 43.601, 24.13, 11.40
2018-03-17, 06:00, 40.823, 16.80, 8.65
2018-03-17, 06:10, 50.36, 23.76, 11.69
2018-03-17, 06:20, 45.687, 21.67, 12.25
2018-03-17, 06:30, 49.183, 41.81, 12.02
2018-03-17, 06:40, 43.057, 20.71, 11.94
2018-03-17, 06:50, 44.678, 21.89, 11.07
